lnc10100	30	42	3
lnc10102	4	12	0
lnc10103	0	0	0
lnc10105	2	0	2
lnc10106	1	0	1
lnc10107	24	5	19
lnc1011	0	0	0
lnc10110	0	0	0
lnc10111	0	0	0
lnc10114	1	3	1
lnc10115	0	0	3
lnc10116	0	0	0
lnc10117	0	0	0
lnc10118	0	0	0
lnc10119	1	0	1
lnc1012	1	1	0
lnc10120	1	787	1
lnc10121	6	0	6
lnc10122	31	104	0
lnc10123	6	0	6
lnc10124	8	8	0
lnc10128	0	2	0
lnc10129	0	0	0
lnc1013	3	0	3
lnc10130	0	0	0
lnc10131	0	0	0
lnc10132	9	19	1
lnc10133	1	8	0
lnc10134	3	0	3
lnc10135	0	458	1
lnc10136	411	56318	119
lnc10137	0	0	0
lnc10138	2	2	0
lnc10139	47	361	3
lnc1014	5	0	5
lnc10140	0	26	13
lnc10141	0	0	0
lnc10142	0	0	0
lnc10143	2	0	2
lnc10144	0	0	0
lnc10145	0	0	0
lnc10146	0	0	0
lnc10147	0	0	0
lnc1015	0	2	0
lnc10151	65	1201	2
lnc10152	0	0	0
lnc10153	4	0	4
lnc10154	1	1	0
lnc10155	7	80	7
lnc10156	0	0	0
lnc10157	0	0	0
lnc10158	0	0	0
lnc10159	2	1	1
lnc1016	0	0	0
lnc10160	0	0	0
lnc10162	0	0	0
lnc10163	0	1	0
lnc10164	0	0	0
lnc10165	16	33	0
lnc10167	29	273	0
lnc10168	3684	7669	52
lnc10169	14	250	0
lnc1017	0	0	0
lnc10170	4	12	1
lnc10171	0	0	0
lnc10172	1	0	1
lnc10173	3	15	9
lnc10174	0	0	0
lnc10177	177	1062	16
lnc10179	0	0	1
lnc1018	2	0	2
lnc10182	0	0	0
lnc10183	0	0	0
lnc10184	0	0	0
lnc10186	87	40	70
lnc10189	12	0	69
lnc1019	0	0	0
lnc10190	0	66	0
lnc10191	0	0	0
lnc10192	0	0	2
lnc10194	0	0	0
lnc10195	28	0	28
lnc10196	3	0	3
lnc10197	0	0	0
lnc10198	0	0	0
lnc10199	0	0	0
lnc102	2	0	2
lnc1020	0	0	0
lnc10200	0	0	0
lnc10201	0	0	0
lnc10202	0	6	0
lnc10203	0	0	0
lnc10205	1	1	0
lnc10206	0	0	0
lnc10207	0	38	0
lnc10208	28	1027	3
lnc1021	0	0	0
lnc10210	12	24	2
lnc10211	0	39	0
lnc10212	0	0	3
lnc10213	1	1	0
lnc10214	0	0	1
lnc10215	1	2	7
lnc10216	0	206	0
lnc10217	0	0	0
lnc10218	2	2	39
lnc10219	0	0	0
lnc1022	0	0	0
lnc10220	0	0	0
lnc10221	5	0	14
lnc10222	333	2825	62
lnc10223	2	0	2
lnc10224	1	0	1
lnc10225	90	1524	28
lnc10226	4	1	9
lnc10227	6	447	7
lnc10228	4	4	0
lnc10229	0	0	0
lnc1023	69	23	49
lnc10230	4	4	0
lnc10233	0	64	3
lnc10234	159	310	2
lnc10235	0	0	0
lnc10236	47	46	1
lnc10237	0	0	0
lnc10238	0	0	0
lnc10239	2	2	0
lnc1024	0	0	0
lnc10242	10	1	9
lnc10246	5	0	5
lnc10247	0	0	0
lnc10248	36	36	0
lnc1025	0	0	0
lnc10251	0	0	0
lnc10252	0	0	0
lnc10253	15	2	16
lnc10254	0	0	0
lnc10255	2	20	1
lnc10257	0	0	0
lnc10258	157	0	157
lnc1026	0	0	0
lnc1027	0	0	0
lnc10271	2	1	3
lnc10272	0	0	0
lnc10276	0	0	0
lnc10277	1	0	1
lnc1028	0	0	0
lnc10280	0	0	0
lnc10284	1	0	1
lnc10285	28	0	28
lnc10286	0	0	0
lnc10287	4	0	4
lnc10288	5	0	5
lnc1029	0	0	0
lnc10290	0	0	0
lnc10291	0	0	0
lnc10293	0	0	0
lnc10294	0	0	0
lnc10296	0	0	0
lnc10297	0	0	0
lnc10298	0	0	0
lnc10299	0	0	0
lnc1030	2	795	1
lnc10300	1	0	1
lnc10301	0	0	0
lnc10302	0	0	0
lnc10303	0	0	0
lnc10304	0	0	0
lnc10305	0	0	0
lnc10306	0	0	0
lnc10307	0	0	0
lnc10308	6	0	6
lnc10309	0	0	0
lnc10310	0	0	0
lnc10311	0	0	0
lnc10312	40	40	0
lnc1032	82	1	81
lnc10322	0	138	0
lnc10324	0	0	0
lnc10325	0	0	0
lnc10326	1	0	1
lnc10328	0	0	0
lnc10329	0	0	0
lnc1033	0	0	0
lnc10331	0	0	0
lnc10336	0	0	0
lnc10338	0	0	0
lnc1034	0	0	0
lnc10340	0	0	0
lnc10341	0	0	0
lnc10342	0	0	0
lnc10344	0	0	0
lnc10345	0	0	0
lnc10348	0	0	0
lnc10349	0	0	0
lnc1035	2	0	2
lnc10352	0	0	0
lnc10353	1	0	1
lnc10358	0	0	0
lnc10359	0	0	0
lnc1036	4	0	4
lnc10361	0	0	0
lnc10365	10	0	10
lnc10366	1	0	1
lnc1037	1	1	0
lnc10371	0	0	0
lnc10372	0	0	0
lnc10373	0	0	0
lnc10374	3	0	3
lnc10375	7	2	6
lnc10378	0	0	0
lnc10379	0	0	0
lnc1038	1	0	1
lnc10380	0	0	3
lnc10386	0	0	0
lnc10387	0	0	0
lnc1039	18	24	0
lnc10391	0	0	0
lnc10392	0	0	0
lnc10393	0	0	0
lnc10394	0	0	0
lnc10395	0	0	0
lnc10398	0	0	0
lnc10399	0	0	0
lnc104	1	0	1
lnc1040	70	30	42
lnc10400	0	0	0
lnc10401	0	0	0
lnc10402	0	0	0
lnc10404	0	0	0
lnc10405	213	213	0
lnc10408	0	0	0
lnc1041	0	0	0
lnc10410	0	0	0
lnc10413	0	0	0
lnc10414	0	0	0
lnc10415	0	0	0
lnc10416	0	0	0
lnc10417	0	0	0
lnc10418	27	39	0
lnc10419	1	4	1
lnc1042	11	11	3
lnc10421	7	2	7
lnc10422	0	0	0
lnc10423	5	2	6
lnc1043	0	0	0
lnc10431	47	13	46
lnc1044	28	36	0
lnc10444	1	0	1
lnc10445	2	0	2
lnc10446	0	0	0
lnc10447	0	0	0
lnc10448	0	0	0
lnc10449	0	0	0
lnc1045	57	2	55
lnc10450	0	0	0
lnc10451	0	0	0
lnc10452	0	0	0
lnc10453	0	0	0
lnc10454	0	0	0
lnc10455	0	0	0
lnc10457	0	0	0
lnc10460	0	0	0
lnc10461	0	0	0
lnc10462	0	0	0
lnc10463	119	2	117
lnc10464	0	0	0
lnc10465	1	0	1
lnc10466	0	0	0
lnc10467	0	0	0
lnc10468	0	0	0
lnc10469	0	0	0
lnc1047	0	0	0
lnc10470	2	0	2
lnc10471	0	0	0
lnc10472	1	0	1
lnc10473	3	0	3
lnc10474	33	0	33
lnc10476	1	0	1
lnc10477	0	0	0
lnc10478	0	0	0
lnc10479	0	0	0
lnc1048	0	0	0
lnc10480	0	0	0
lnc10481	0	0	0
lnc10482	0	0	0
lnc10483	0	0	0
lnc10485	0	0	0
lnc10486	0	0	0
lnc10487	0	0	0
lnc10488	0	0	0
lnc1049	1	91	0
lnc10490	0	0	0
lnc10492	1	4	0
lnc10494	0	0	0
lnc10495	0	0	0
lnc10496	0	0	0
lnc10497	0	0	0
lnc10498	0	0	0
lnc10499	0	0	0
lnc105	1	1	0
lnc1050	3	0	14
lnc10500	0	0	0
lnc10502	0	0	0
lnc10503	0	0	0
lnc10505	0	0	0
lnc10506	0	0	7
lnc10507	0	7	0
lnc10509	15	0	15
lnc1051	0	0	2
lnc10510	14	5	14
lnc10516	47	492	0
lnc10518	0	0	0
lnc10519	0	0	0
lnc10521	23	1	40
lnc10522	1	0	1
lnc10523	0	0	0
lnc10524	0	0	0
lnc10525	0	0	0
lnc10526	0	2	11
lnc10527	0	0	0
lnc10528	0	0	0
lnc10529	112	518	0
lnc10530	0	0	0
lnc10531	0	0	0
lnc10532	0	0	0
lnc10534	0	0	0
lnc10535	0	0	0
lnc10536	0	0	0
lnc10537	0	0	0
lnc10538	12	0	12
lnc10539	0	0	0
lnc1054	12	11	71
lnc10542	0	0	0
lnc10543	0	0	0
lnc10544	0	0	0
lnc10546	0	0	0
lnc1055	0	0	0
lnc10552	1	0	1
lnc10553	0	1	0
lnc10554	6	0	6
lnc10555	33	6	27
lnc10556	2	1	1
lnc10557	0	0	0
lnc10558	0	0	0
lnc10559	2	2	0
lnc1056	0	0	0
lnc10560	0	1	0
lnc10562	0	0	1
lnc10563	0	0	0
lnc10564	1	0	1
lnc10565	0	0	0
lnc10566	0	0	1
lnc10567	0	0	0
lnc10568	73	93	0
lnc10569	0	0	0
lnc10570	0	0	0
lnc10572	1	0	1
lnc10574	0	0	0
lnc10576	0	0	0
lnc10577	0	0	0
lnc10578	0	0	15
lnc10579	1	1	0
lnc1058	0	205	0
lnc10581	0	0	0
lnc10582	0	0	1
lnc10583	0	0	0
lnc10584	0	0	1
lnc10585	0	0	0
lnc10586	0	0	0
lnc10587	1	1	0
lnc10588	0	0	0
lnc10589	0	0	0
lnc10590	0	1	0
lnc10591	0	0	0
lnc10592	1	0	1
lnc10593	0	0	0
lnc10594	0	1	0
lnc10595	25	63	12
lnc1060	0	0	0
lnc10601	1	0	1
lnc10604	2	0	2
lnc10606	459	3384	6
lnc10607	0	1	0
lnc10608	2	0	2
lnc10609	0	0	0
lnc1061	0	0	0
lnc10611	7	5	7
lnc10612	16	0	16
lnc10613	0	0	0
lnc10614	0	0	0
lnc10615	7	8	0
lnc10616	4	43	0
lnc10619	28	532	1
lnc1062	0	0	0
lnc10620	0	0	0
lnc10621	0	0	0
lnc10622	2	0	2
lnc10623	41	44	0
lnc10624	0	0	0
lnc10625	0	0	0
lnc10626	1	1	0
lnc10627	602	719	351
lnc10628	2	0	2
lnc10629	0	2	0
lnc1063	8	2	6
lnc10632	7	8	7
lnc10634	0	0	0
lnc10635	1	1	0
lnc10636	0	0	0
lnc10637	0	0	0
lnc10638	0	0	0
lnc1064	0	0	0
lnc10641	0	0	0
lnc10642	0	0	0
lnc10643	0	0	0
lnc10646	3	0	3
lnc10648	439	1188	2
lnc10649	0	345	1
lnc1065	0	0	0
lnc10650	0	0	1
lnc10651	0	0	0
lnc10652	0	0	0
lnc10653	0	0	0
lnc10654	5	29	4
lnc10655	46	0	52
lnc10656	12	0	12
lnc10657	0	0	0
lnc10658	0	0	0
lnc1066	0	0	0
lnc10660	0	0	0
lnc10661	0	0	0
lnc10662	0	0	0
lnc10663	2	0	2
lnc10664	31	0	31
lnc10665	2	1	1
lnc10667	1	0	1
lnc10668	156	1059	0
lnc10669	10	4	6
lnc10670	0	161	0
lnc10671	0	0	0
lnc10672	0	0	0
lnc10673	2	5	0
lnc10674	86	316	0
lnc10675	1	3	2
lnc10676	19	31	0
lnc10677	22	10	16
lnc10678	9	0	9
lnc10679	0	0	0
lnc1068	3	3	1
lnc10681	0	0	0
lnc10682	0	0	0
lnc10683	0	0	0
lnc10684	0	0	0
lnc10685	0	0	0
lnc10686	0	0	0
lnc10687	0	0	0
lnc1069	0	0	0
lnc10690	84	4	86
lnc10691	5	5	0
lnc10692	0	0	0
lnc10693	0	0	0
lnc10694	17	2	15
lnc10695	0	0	0
lnc10697	4	7	0
lnc10698	0	0	0
lnc10699	59	1	60
lnc1070	0	0	0
lnc10703	0	0	0
lnc10704	0	0	0
lnc10705	1	11	51
lnc10706	0	53	24
lnc10707	0	17	2
lnc10708	0	0	0
lnc10710	1	0	2
lnc10711	3	0	3
lnc10712	1	0	1
lnc10713	0	0	5
lnc10714	2	2	0
lnc10715	0	0	0
lnc10716	3	0	3
lnc10718	18	0	18
lnc10720	0	0	0
lnc10721	0	0	0
lnc10722	17	41	0
lnc10723	0	0	0
lnc10724	0	0	0
lnc10725	0	0	0
lnc10726	0	0	0
lnc10727	353	355	6
lnc10728	4	39	0
lnc10729	0	723	1
lnc1073	1	14	0
lnc10730	0	0	0
lnc10732	0	0	0
lnc10735	0	0	0
lnc10736	2	31	0
lnc10737	0	0	0
lnc10738	3	0	3
lnc10739	4	1	12
lnc1074	60	73	0
lnc10740	11	11	1
lnc10742	7	0	23
lnc10743	24	0	24
lnc10744	0	0	0
lnc10746	1	1	0
lnc10747	0	0	0
lnc10748	0	0	0
lnc10749	48	400	3
lnc1075	0	1	0
lnc10750	13	0	13
lnc10751	1	0	1
lnc10752	7	1	7
lnc10753	2	0	5
lnc10754	0	8	2
lnc10756	29	1	28
lnc10757	4	0	4
lnc10758	0	0	0
lnc10759	0	0	0
lnc1076	0	0	0
lnc10760	2	0	2
lnc10761	2239	7948	5
lnc10762	28	28	3
lnc10763	3	4	0
lnc10764	0	0	0
lnc10765	0	137	1
lnc10766	3	2	2
lnc10767	0	0	0
lnc1077	0	0	0
lnc10770	0	0	0
lnc10771	158	266	2
lnc10772	0	0	0
lnc10773	0	0	0
lnc10774	11	27	0
lnc10775	0	0	0
lnc10776	0	0	0
lnc10777	0	0	0
lnc10779	0	0	0
lnc1078	0	0	0
lnc10780	0	0	0
lnc10781	0	0	0
lnc10782	1	1	0
lnc10792	0	0	0
lnc10793	0	0	0
lnc10794	0	0	0
lnc10795	4	3	1
lnc10796	0	0	0
lnc10797	0	0	0
lnc10798	0	0	0
lnc10799	0	0	0
lnc108	0	0	173
lnc1080	32	36	0
lnc10800	0	1770	4
lnc10801	0	0	0
lnc10802	2	2	0
lnc10803	2	0	2
lnc10805	0	0	0
lnc10806	1	0	1
lnc10807	0	0	0
lnc10808	0	0	0
lnc10809	1	0	1
lnc10810	1	0	1
lnc10811	1	0	1
lnc10812	1	0	1
lnc10813	2	0	2
lnc10814	1	0	1
lnc10815	0	0	0
lnc10816	0	0	0
lnc10817	0	0	1
lnc10818	9	1	9
lnc10821	0	0	0
lnc10822	1	0	3
lnc10823	3	6	0
lnc10824	1	0	1
lnc10825	71	16	68
lnc10826	1	1	0
lnc10828	0	0	0
lnc10829	0	0	0
lnc10830	1	9	0
lnc10831	46	75	0
lnc10833	0	371	2
lnc10834	7	0	7
lnc10835	0	0	0
lnc10837	0	0	0
lnc1084	0	0	0
lnc10843	0	0	0
lnc10844	0	0	0
lnc10845	0	0	0
lnc10847	3	2	2
lnc10848	0	0	0
lnc10849	0	0	0
lnc1085	1	1	0
lnc1087	2	5	0
lnc10874	0	0	67
lnc10876	0	0	0
lnc10878	0	0	0
lnc10879	0	0	0
lnc10880	0	1433	8
lnc10881	241	771	6
lnc10882	2	2	0
lnc1089	2	0	3
lnc10890	13	3	10
lnc10891	2	0	2
lnc10893	127	185	0
lnc10894	0	0	0
lnc10895	10	0	14
lnc10896	100	153	0
lnc10897	0	0	0
lnc10898	0	0	0
lnc10899	0	0	0
lnc109	0	173	0
lnc10900	0	0	0
lnc10901	0	0	0
lnc10902	2	0	2
lnc10903	1	0	1
lnc10904	0	0	0
lnc10905	9	8	1
lnc10906	0	0	0
lnc10907	0	0	0
lnc10908	0	0	0
lnc10909	1	0	1
lnc10910	67	1	67
lnc10911	0	0	0
lnc10912	0	0	0
lnc10913	0	1	0
lnc10914	0	46	1
lnc10915	5	5	0
lnc10916	3	3	1
lnc10917	1	0	1
lnc10918	1	0	1
lnc10919	18	17	1
lnc10920	0	0	0
lnc10921	0	0	0
lnc10922	7	0	10
lnc10923	0	0	0
lnc10924	0	0	0
lnc10925	0	0	0
lnc10926	0	0	0
lnc10929	0	0	0
lnc1093	0	0	0
lnc10931	0	0	0
lnc10934	0	0	0
lnc10937	0	0	0
lnc10938	2	0	2
lnc1094	0	0	0
lnc10940	0	0	0
lnc10941	0	0	0
lnc10942	12	1	26
lnc10943	2	2	0
lnc10944	43	51	41
lnc10945	0	3	4
lnc10946	1	0	3
lnc10947	0	0	0
lnc10948	13	198	1
lnc1095	0	0	0
lnc10950	3	0	3
lnc10951	11	12	1
lnc10952	0	0	0
lnc10954	8	0	8
lnc10955	0	0	1
lnc10956	0	261	1
lnc10957	0	0	0
lnc10959	0	0	1
lnc1096	0	0	0
lnc10960	6	0	6
lnc10961	0	0	0
lnc10962	0	0	0
lnc10963	0	0	0
lnc10964	29	26	3
lnc10968	6	0	7
lnc10969	0	0	0
lnc10971	0	0	0
lnc10972	0	0	0
lnc10973	0	0	0
lnc10975	13	0	13
lnc10976	5	0	6
lnc10977	0	0	0
lnc10978	0	1	0
lnc10979	0	0	0
lnc10980	1	1	0
lnc10981	74	137	1
lnc10982	0	0	0
lnc10983	22	1	21
lnc10985	2	0	2
lnc10986	50	4	54
lnc10988	65	65	0
lnc10989	70	70	0
lnc1099	0	0	0
lnc10990	0	0	0
lnc10991	5	0	21
lnc10992	0	0	0
lnc10995	3	3	0
lnc10998	0	0	0
lnc10999	0	0	0
lnc11	0	0	0
lnc110	132	36	96
lnc1100	0	0	0
lnc11003	2	0	2
lnc11005	1	1	0
lnc11006	0	0	0
lnc11007	0	149	0
lnc11008	1	0	1
lnc11009	0	0	0
lnc1101	1	7	0
lnc11016	0	0	0
lnc11017	0	0	0
lnc11018	1479	1477	2
lnc1102	0	0	0
lnc11021	0	0	0
lnc11024	38	129	4
lnc11027	0	0	0
lnc11029	0	0	0
lnc1103	4	7	7
lnc11030	44	55	0
lnc11031	0	0	0
lnc11032	1	566	0
lnc11033	1	0	1
lnc11035	0	0	0
lnc11036	11	0	11
lnc11037	5	0	24
lnc11038	0	18	3
lnc11039	5	10	2
lnc1104	0	2	4
lnc11043	0	0	0
lnc11044	24	2	22
lnc11045	10	0	10
lnc11046	0	0	0
lnc11047	0	229	0
lnc11048	1	0	1
lnc1105	0	0	0
lnc11052	60	103	0
lnc11053	8	186	0
lnc11054	0	0	0
lnc11055	0	0	0
lnc11057	0	0	0
lnc11058	0	0	0
lnc11059	0	0	0
lnc1106	0	0	0
lnc11060	0	0	0
lnc11061	0	0	0
lnc11062	0	0	0
lnc11064	0	0	0
lnc11065	0	0	0
lnc11066	0	0	0
lnc11067	0	0	0
lnc11068	6	8	0
lnc11069	0	0	0
lnc1107	0	0	0
lnc11073	0	0	0
lnc11074	2	0	2
lnc11075	0	3	0
lnc11076	0	0	0
lnc11078	0	0	0
lnc11079	0	0	0
lnc1108	1	1	0
lnc11080	0	0	0
lnc11081	27	91	2
lnc11082	0	0	0
lnc11083	0	2	0
lnc11084	0	0	0
lnc11086	0	0	0
lnc11087	0	0	0
lnc11088	0	0	0
lnc11089	0	0	0
lnc11090	1	0	1
lnc11091	0	0	0
lnc11093	0	0	0
lnc11094	0	0	0
lnc11095	0	0	0
lnc11096	0	0	0
lnc11097	4	0	4
lnc11098	0	0	0
lnc11099	0	0	0
lnc11100	0	0	0
lnc11101	0	0	0
lnc11102	0	0	0
lnc11103	0	0	0
lnc11104	0	0	1
lnc11105	0	0	0
lnc11106	0	0	0
lnc11107	0	0	0
lnc11108	0	0	0
lnc11109	0	0	0
lnc11110	0	0	0
lnc11111	4	0	5
lnc11113	0	0	0
lnc11114	7	7	0
lnc11116	1	1	0
lnc1112	2	0	2
lnc11121	1	1	0
lnc11122	0	0	0
lnc11123	0	812	2
lnc11125	0	0	0
lnc11126	702	4968	18
lnc11129	0	0	0
lnc11130	0	0	0
lnc11131	0	0	0
lnc11132	0	0	0
lnc11134	0	0	0
lnc11135	0	0	0
lnc11136	0	0	0
lnc11138	0	0	0
lnc11139	0	0	0
lnc1114	3	1	2
lnc11141	0	0	0
lnc11142	0	0	0
lnc11143	0	0	0
lnc11144	0	0	0
lnc11145	0	0	0
lnc11146	5	0	5
lnc11147	0	0	4
lnc11148	13	1	12
lnc11149	3	3	2
lnc11150	2	0	2
lnc11151	4	0	4
lnc11152	34	35	0
lnc11153	0	0	0
lnc11154	0	0	0
lnc11155	0	0	0
lnc11156	0	0	0
lnc11157	0	0	0
lnc11159	0	0	0
lnc11160	0	0	0
lnc11162	0	0	0
lnc11163	0	0	0
lnc11165	9	0	11
lnc11166	0	0	0
lnc11167	0	0	0
lnc11168	0	0	0
lnc11170	0	0	0
lnc11171	0	0	0
lnc11172	0	0	0
lnc11179	0	0	0
lnc11180	0	0	0
lnc11181	0	0	0
lnc11182	0	0	0
lnc11183	0	0	0
lnc11184	0	0	2
lnc11185	336	624	2
lnc11186	3	0	3
lnc11188	0	980	0
lnc11190	0	9	0
lnc11191	0	2	0
lnc11192	7	7	0
lnc11193	3	3	0
lnc11194	0	0	0
lnc11195	0	0	0
lnc11197	0	0	0
lnc1120	0	0	0
lnc11200	0	0	0
lnc11206	1	1	1
lnc11207	0	1	0
lnc11208	0	0	0
lnc11209	0	0	0
lnc1121	0	0	0
lnc11210	0	0	0
lnc11211	0	0	0
lnc11212	0	0	0
lnc11214	0	0	0
lnc11215	8	13	1
lnc11217	0	0	0
lnc11218	0	0	0
lnc11219	0	0	0
lnc11220	0	0	0
lnc11221	13	19	32
lnc11226	0	30	3
lnc11228	0	0	0
lnc11229	0	0	0
lnc1123	267	397	1
lnc11230	1	0	1
lnc11232	0	0	0
lnc11233	1	0	1
lnc11234	0	0	0
lnc11235	3	0	3
lnc11236	9	2	12
lnc11237	0	5	0
lnc11239	0	2	2
lnc1124	0	0	0
lnc11240	1	0	1
lnc11241	0	0	0
lnc11242	0	0	0
lnc11243	0	0	0
lnc11244	0	0	0
lnc11245	0	0	0
lnc11246	21	0	24
lnc11248	1	1	0
lnc11249	1	1	0
lnc1125	2	0	2
lnc11250	0	0	0
lnc11252	0	0	0
lnc11254	2	0	12
lnc11255	0	10	0
lnc11256	0	0	0
lnc11257	0	0	0
lnc11258	0	0	0
lnc11259	0	0	4
lnc1126	4	3	2
lnc11260	3	0	3
lnc11261	1	0	2
lnc11264	0	0	0
lnc11265	2	0	2
lnc11268	365	858	1
lnc11270	1	1	0
lnc11271	0	0	0
lnc11272	0	0	0
lnc11273	1	0	1
lnc11277	6	0	6
lnc11278	0	0	0
lnc11279	0	0	0
lnc1128	9	0	9
lnc11280	0	0	0
lnc11281	0	0	0
lnc11282	0	0	0
lnc11283	0	0	0
lnc11284	3	1	2
lnc11285	1	2	0
lnc11287	0	1	20
lnc11288	1	1	1
lnc11289	0	0	0
lnc11290	3	0	3
lnc11291	1	0	1
lnc11292	0	1	3
lnc11293	0	3	0
lnc11294	0	0	0
lnc11296	0	0	0
lnc11297	0	0	0
lnc11298	33	4	29
lnc11299	18	1	18
lnc1130	0	0	0
lnc11300	1	0	1
lnc11301	0	0	0
lnc11302	0	0	0
lnc11303	0	0	0
lnc11304	0	0	0
lnc11305	0	0	0
lnc11306	0	0	0
lnc11307	0	0	0
lnc11308	0	0	0
lnc11309	0	0	0
lnc1131	70	124	6
lnc11310	0	0	0
lnc11311	0	0	0
lnc11314	0	0	0
lnc11315	0	0	0
lnc11316	0	0	0
lnc11317	0	0	0
lnc11318	0	0	0
lnc11319	0	0	0
lnc1132	25	944	0
lnc11320	1	0	1
lnc11321	0	0	0
lnc11322	0	0	0
lnc11323	0	0	0
lnc11324	0	0	0
lnc11325	0	0	0
lnc11326	0	0	0
lnc11327	0	0	0
lnc11328	0	0	0
lnc11329	0	0	0
lnc1133	0	0	0
lnc11330	0	0	0
lnc11331	0	0	0
lnc11332	0	0	0
lnc11333	0	0	0
lnc11335	0	0	0
lnc11336	0	0	0
lnc11337	0	0	0
lnc11338	0	0	0
lnc11340	0	0	0
lnc11341	0	0	0
lnc11342	0	0	0
lnc11343	0	0	0
lnc11344	0	0	0
lnc11345	0	0	0
lnc11347	0	0	0
lnc1136	18	20	2
lnc11362	1	0	1
lnc11363	4	4	0
lnc11364	5	5	6
lnc11365	8	0	8
lnc11366	0	0	0
lnc11367	0	0	0
lnc11368	0	0	0
lnc11369	2	0	2
lnc1137	0	0	1
lnc11370	1	23	2
lnc11371	1	0	1
lnc11372	24	66	0
lnc11373	2	1	1
lnc11375	0	0	0
lnc11376	0	0	0
lnc11378	0	10	0
lnc11379	2	0	2
lnc1138	1	0	1
lnc11380	0	0	0
lnc11381	0	0	0
lnc11382	0	0	0
lnc11383	0	0	0
lnc11384	0	0	0
lnc11385	0	10	4
lnc11386	1	4	11
lnc11387	0	0	0
lnc11388	1	0	1
lnc1139	0	0	0
lnc11391	0	0	0
lnc11392	24	0	24
lnc11394	0	0	0
lnc11396	0	0	0
lnc11397	4	2	2
lnc11399	0	0	0
lnc114	7	0	12
lnc1140	24	3	21
lnc11401	0	2	1
lnc11402	0	0	0
lnc11403	0	0	0
lnc11404	0	0	0
lnc11405	0	0	0
lnc11407	0	0	0
lnc1141	1	0	1
lnc11410	0	0	0
lnc11411	0	46	0
lnc11415	6	0	6
lnc11416	163	696	5
lnc11418	4	0	4
lnc11419	0	205	1
lnc1142	0	0	0
lnc11420	9	17	0
lnc11422	43	21	24
lnc11423	0	0	0
lnc11424	3	0	3
lnc11425	0	23	0
lnc11426	0	0	1
lnc11427	0	0	0
lnc11428	1	0	1
lnc11429	22	6	16
lnc1143	0	0	0
lnc11430	0	1	0
lnc11431	0	0	0
lnc11432	2	0	2
lnc11434	653	1935	8
lnc11435	0	0	0
lnc11436	0	0	0
lnc11437	22	0	22
lnc11438	0	0	13
lnc11439	1	24	1
lnc1144	0	0	0
lnc11440	0	0	19
lnc11441	0	7	0
lnc11442	1	0	1
lnc1145	54	1	63
lnc11452	0	0	0
lnc11455	0	0	0
lnc11458	0	0	0
lnc11460	0	0	0
lnc11461	0	0	0
lnc11463	23	0	23
lnc11465	0	0	0
lnc11466	0	0	0
lnc1147	0	256	0
